Cycle No,Step No,Step name,Absolute time,volt(V),Current(A),Capacity(Ah),Energy(Wh),Power(mW),Internal R(Ω),Charging energy(Wh),Discharge energy(Wh),Charging capacity(Ah),Discharge capacity(Ah),SoC(%)
1,2,CCCV_Chg,2025-11-08 11:55:05.050,3.087453,49.99896,0.805,2.459397,154369.439049,0.0007,2.459397,0.0,0.805,0.0,0.5366666666666666
1,2,CCCV_Chg,2025-11-08 11:55:06.059,3.08838,49.998903,0.819,2.502331,154415.612047,0.0007,2.5023310000000003,0.0,0.819,0.0,0.5459999999999999
1,2,CCCV_Chg,2025-11-08 11:55:07.059,3.08928,49.999022,0.833,2.54522,154460.978684,0.0007,2.54522,0.0,0.833,0.0,0.5553333333333333
1,2,CCCV_Chg,2025-11-08 11:55:08.059,3.090185,49.999009,0.846,2.588153,154506.187627,0.0007,2.588153,0.0,0.846,0.0,0.564
1,2,CCCV_Chg,2025-11-08 11:55:09.058,3.091086,49.998892,0.86,2.631038,154550.875077,0.0007,2.631038,0.0,0.86,0.0,0.5733333333333334
1,2,CCCV_Chg,2025-11-08 11:55:10.058,3.091973,49.99901,0.874,2.673995,154595.588947,0.0007,2.673995,0.0,0.874,0.0,0.5826666666666667
1,2,CCCV_Chg,2025-11-08 11:55:11.055,3.092867,49.998881,0.888,2.716973,154639.889082,0.0007,2.716973,0.0,0.888,0.0,0.592
1,2,CCCV_Chg,2025-11-08 11:55:12.048,3.093751,49.999087,0.902,2.759859,154684.725405,0.0007,2.759859,0.0,0.902,0.0,0.6013333333333334
1,2,CCCV_Chg,2025-11-08 11:55:13.048,3.094621,49.999035,0.916,2.802854,154728.063691,0.0007,2.802854,0.0,0.916,0.0,0.6106666666666667
1,2,CCCV_Chg,2025-11-08 11:55:14.048,3.095504,49.998901,0.93,2.845843,154771.798041,0.0007,2.845843,0.0,0.93,0.0,0.62
1,2,CCCV_Chg,2025-11-08 11:55:15.050,3.096371,49.998838,0.944,2.888854,154814.952017,0.0007,2.888854,0.0,0.944,0.0,0.6293333333333333
1,2,CCCV_Chg,2025-11-08 11:55:16.049,3.097228,49.998855,0.958,2.931806,154857.853674,0.0007,2.931806,0.0,0.958,0.0,0.6386666666666666
1,2,CCCV_Chg,2025-11-08 11:55:17.051,3.098078,49.998827,0.971,2.974828,154900.265955,0.0007,2.974828,0.0,0.971,0.0,0.6473333333333333
1,2,CCCV_Chg,2025-11-08 11:55:18.009,3.098928,49.999025,0.985,3.017961,154943.378545,0.0007,3.017961,0.0,0.985,0.0,0.6566666666666666
1,2,CCCV_Chg,2025-11-08 11:55:19.006,3.09977,49.998871,0.999,3.060908,154985.00036,0.0007,3.060908,0.0,0.999,0.0,0.666
1,2,CCCV_Chg,2025-11-08 11:55:20.008,3.10061,49.998961,1.013,3.103993,155027.278466,0.0007,3.103993,0.0,1.013,0.0,0.6753333333333332
1,2,CCCV_Chg,2025-11-08 11:55:21.006,3.101447,49.998967,1.027,3.147024,155069.146205,0.0007,3.147024,0.0,1.027,0.0,0.6846666666666666
1,2,CCCV_Chg,2025-11-08 11:55:22.009,3.10228,49.999088,1.041,3.190197,155111.170721,0.0007,3.190197,0.0,1.041,0.0,0.694
1,2,CCCV_Chg,2025-11-08 11:55:23.008,3.103101,49.999004,1.055,3.233261,155151.959311,0.0007,3.233261,0.0,1.055,0.0,0.7033333333333334
1,2,CCCV_Chg,2025-11-08 11:55:24.006,3.103918,49.999004,1.069,3.276424,155192.808498,0.0007,3.276424,0.0,1.069,0.0,0.7126666666666666
1,2,CCCV_Chg,2025-11-08 11:55:25.002,3.104744,49.998854,1.083,3.319525,155233.641963,0.0007,3.319525,0.0,1.083,0.0,0.722
1,2,CCCV_Chg,2025-11-08 11:55:25.999,3.105551,49.998935,1.096,3.36254,155274.242588,0.0007,3.36254,0.0,1.096,0.0,0.7306666666666667
1,2,CCCV_Chg,2025-11-08 11:55:27.000,3.106346,49.998792,1.11,3.405672,155313.547534,0.0007,3.405672,0.0,1.11,0.0,0.7400000000000001
1,2,CCCV_Chg,2025-11-08 11:55:28.000,3.107155,49.998931,1.124,3.448865,155354.428451,0.0007,3.448865,0.0,1.124,0.0,0.7493333333333334
1,2,CCCV_Chg,2025-11-08 11:55:29.001,3.107965,49.998998,1.138,3.492017,155395.135819,0.0007,3.492017,0.0,1.138,0.0,0.7586666666666666
1,2,CCCV_Chg,2025-11-08 11:55:29.998,3.108753,49.999002,1.152,3.535138,155434.547465,0.0007,3.535138,0.0,1.152,0.0,0.7679999999999999
1,2,CCCV_Chg,2025-11-08 11:55:30.999,3.10953,49.998851,1.166,3.578396,155472.92715,0.0007,3.578396,0.0,1.166,0.0,0.7773333333333333
1,2,CCCV_Chg,2025-11-08 11:55:31.995,3.110309,49.999025,1.18,3.621527,155512.417449,0.0007,3.621527,0.0,1.18,0.0,0.7866666666666666
1,2,CCCV_Chg,2025-11-08 11:55:32.998,3.111094,49.999007,1.194,3.664824,155551.610684,0.0007,3.664824,0.0,1.194,0.0,0.7959999999999999
1,2,CCCV_Chg,2025-11-08 11:55:33.997,3.111873,49.998985,1.208,3.707938,155590.491449,0.0007,3.707938,0.0,1.208,0.0,0.8053333333333333
1,2,CCCV_Chg,2025-11-08 11:55:34.995,3.112639,49.998848,1.221,3.751152,155628.36424,0.0007,3.751152,0.0,1.221,0.0,0.8140000000000001
1,2,CCCV_Chg,2025-11-08 11:55:35.997,3.113419,49.99898,1.235,3.794394,155667.774313,0.0007,3.794394,0.0,1.235,0.0,0.8233333333333335
1,2,CCCV_Chg,2025-11-08 11:55:36.979,3.114182,49.999018,1.249,3.837668,155706.041873,0.0007,3.837668,0.0,1.249,0.0,0.8326666666666667
1,2,CCCV_Chg,2025-11-08 11:55:37.977,3.11493,49.99895,1.263,3.880871,155743.229324,0.0007,3.880871,0.0,1.263,0.0,0.8419999999999999
1,2,CCCV_Chg,2025-11-08 11:55:38.976,3.115695,49.998779,1.277,3.924154,155780.945736,0.0007,3.924154,0.0,1.277,0.0,0.8513333333333333
1,2,CCCV_Chg,2025-11-08 11:55:39.979,3.116448,49.998864,1.291,3.967505,155818.859715,0.0007,3.967505,0.0,1.291,0.0,0.8606666666666666
1,2,CCCV_Chg,2025-11-08 11:55:40.977,3.117196,49.998869,1.305,4.010732,155856.274451,0.0007,4.010732,0.0,1.305,0.0,0.87
1,2,CCCV_Chg,2025-11-08 11:55:41.980,3.117939,49.998988,1.319,4.053996,155893.794646,0.0007,4.053996,0.0,1.319,0.0,0.8793333333333334
1,2,CCCV_Chg,2025-11-08 11:55:42.978,3.118676,49.998939,1.333,4.097385,155930.491085,0.0007,4.097385,0.0,1.333,0.0,0.8886666666666666
1,2,CCCV_Chg,2025-11-08 11:55:43.977,3.119422,49.998972,1.346,4.140688,155967.893234,0.0007,4.140688,0.0,1.346,0.0,0.8973333333333335
1,2,CCCV_Chg,2025-11-08 11:55:44.975,3.120151,49.998915,1.36,4.183973,156004.164636,0.0007,4.183973,0.0,1.36,0.0,0.9066666666666666
1,2,CCCV_Chg,2025-11-08 11:55:45.977,3.120881,49.998883,1.374,4.227332,156040.563976,0.0007,4.2273320000000005,0.0,1.374,0.0,0.916
1,2,CCCV_Chg,2025-11-08 11:55:46.975,3.121626,49.998954,1.388,4.270621,156078.034779,0.0007,4.270621,0.0,1.388,0.0,0.9253333333333332
1,2,CCCV_Chg,2025-11-08 11:55:47.976,3.122347,49.999038,1.402,4.314036,156114.346302,0.0007,4.314036,0.0,1.402,0.0,0.9346666666666666
1,2,CCCV_Chg,2025-11-08 11:55:48.995,3.123062,49.999033,1.416,4.357358,156150.079999,0.0007,4.3573580000000005,0.0,1.416,0.0,0.944
1,2,CCCV_Chg,2025-11-08 11:55:49.993,3.123779,49.998971,1.43,4.400781,156185.735631,0.0007,4.400781,0.0,1.43,0.0,0.9533333333333334
1,2,CCCV_Chg,2025-11-08 11:55:50.996,3.124498,49.998992,1.444,4.444126,156221.750506,0.0007,4.444126,0.0,1.444,0.0,0.9626666666666667
1,2,CCCV_Chg,2025-11-08 11:55:51.992,3.125231,49.998887,1.458,4.487516,156258.071618,0.0007,4.487515999999999,0.0,1.458,0.0,0.9719999999999999
1,2,CCCV_Chg,2025-11-08 11:55:52.992,3.125938,49.998934,1.471,4.530962,156293.56775,0.0007,4.530962000000001,0.0,1.471,0.0,0.9806666666666668
1,2,CCCV_Chg,2025-11-08 11:55:53.996,3.126653,49.998932,1.485,4.574776,156329.310735,0.0007,4.574776,0.0,1.485,0.0,0.99
1,2,CCCV_Chg,2025-11-08 11:55:54.946,3.127339,49.998991,1.499,4.617773,156363.794515,0.0007,4.617773000000001,0.0,1.499,0.0,0.9993333333333334
1,2,CCCV_Chg,2025-11-08 11:55:55.948,3.128045,49.998911,1.513,4.661303,156398.843559,0.0007,4.661303,0.0,1.513,0.0,1.0086666666666666
1,2,CCCV_Chg,2025-11-08 11:55:56.948,3.128731,49.998978,1.527,4.70474,156433.352437,0.0007,4.70474,0.0,1.527,0.0,1.018
1,2,CCCV_Chg,2025-11-08 11:55:57.950,3.129426,49.999035,1.541,4.74813,156468.280104,0.0007,4.74813,0.0,1.541,0.0,1.0273333333333332
1,2,CCCV_Chg,2025-11-08 11:55:58.948,3.130121,49.999101,1.555,4.791662,156503.236021,0.0007,4.7916620000000005,0.0,1.555,0.0,1.0366666666666666
1,2,CCCV_Chg,2025-11-08 11:55:59.950,3.130818,49.998944,1.569,4.835498,156537.593856,0.0007,4.835497999999999,0.0,1.569,0.0,1.046
1,2,CCCV_Chg,2025-11-08 11:56:00.971,3.1315,49.999071,1.583,4.878534,156572.090836,0.0007,4.878533999999999,0.0,1.583,0.0,1.0553333333333332
1,2,CCCV_Chg,2025-11-08 11:56:01.971,3.132178,49.998891,1.597,4.92204,156605.426415,0.0007,4.92204,0.0,1.597,0.0,1.0646666666666667
1,2,CCCV_Chg,2025-11-08 11:56:02.971,3.132864,49.999025,1.61,4.965533,156640.145458,0.0007,4.965533000000001,0.0,1.61,0.0,1.0733333333333333
1,2,CCCV_Chg,2025-11-08 11:56:03.970,3.133533,49.998928,1.624,5.00913,156673.290853,0.0007,5.00913,0.0,1.624,0.0,1.0826666666666667
1,2,CCCV_Chg,2025-11-08 11:56:04.971,3.134217,49.998953,1.638,5.052601,156707.568475,0.0007,5.052600999999999,0.0,1.638,0.0,1.0919999999999999
1,2,CCCV_Chg,2025-11-08 11:56:05.972,3.134884,49.998979,1.652,5.096117,156740.999283,0.0007,5.0961170000000005,0.0,1.652,0.0,1.1013333333333333
1,2,CCCV_Chg,2025-11-08 11:56:06.951,3.135553,49.998953,1.666,5.139644,156774.367076,0.0007,5.1396440000000005,0.0,1.666,0.0,1.1106666666666667
1,2,CCCV_Chg,2025-11-08 11:56:07.952,3.136227,49.998985,1.68,5.183618,156808.16673,0.0007,5.183618,0.0,1.68,0.0,1.12
1,2,CCCV_Chg,2025-11-08 11:56:08.951,3.13688,49.999052,1.694,5.226782,156841.026238,0.0007,5.226782,0.0,1.694,0.0,1.1293333333333333
1,2,CCCV_Chg,2025-11-08 11:56:09.948,3.137552,49.999027,1.708,5.2704,156874.547162,0.0007,5.2704,0.0,1.708,0.0,1.1386666666666665
1,2,CCCV_Chg,2025-11-08 11:56:10.951,3.138206,49.998968,1.722,5.313911,156907.061371,0.0007,5.313911,0.0,1.722,0.0,1.148
1,2,CCCV_Chg,2025-11-08 11:56:11.951,3.138874,49.998951,1.735,5.357511,156940.407321,0.0007,5.357511000000001,0.0,1.735,0.0,1.1566666666666667
1,2,CCCV_Chg,2025-11-08 11:56:13.617,3.139533,49.999045,1.749,5.401078,156973.651746,0.0007,5.401078,0.0,1.749,0.0,1.1660000000000001
1,2,CCCV_Chg,2025-11-08 11:56:14.620,3.14018,49.998995,1.763,5.44513,157005.844119,0.0007,5.44513,0.0,1.763,0.0,1.1753333333333331
1,2,CCCV_Chg,2025-11-08 11:56:15.619,3.140815,49.99898,1.777,5.488734,157037.546369,0.0007,5.488734,0.0,1.777,0.0,1.1846666666666665
1,2,CCCV_Chg,2025-11-08 11:56:16.620,3.141473,49.998969,1.791,5.532369,157070.411141,0.0007,5.532369,0.0,1.791,0.0,1.194
1,2,CCCV_Chg,2025-11-08 11:56:17.618,3.142113,49.999006,1.805,5.575593,157102.52674,0.0007,5.575593,0.0,1.805,0.0,1.2033333333333334
1,2,CCCV_Chg,2025-11-08 11:56:18.620,3.142766,49.999055,1.819,5.619629,157135.330086,0.0007,5.619629,0.0,1.819,0.0,1.2126666666666668
1,2,CCCV_Chg,2025-11-08 11:56:19.647,3.143404,49.99917,1.833,5.662887,157167.590975,0.0007,5.662887,0.0,1.833,0.0,1.222
1,2,CCCV_Chg,2025-11-08 11:56:20.645,3.144053,49.998851,1.846,5.706509,157199.037483,0.0007,5.706509,0.0,1.846,0.0,1.2306666666666668
1,2,CCCV_Chg,2025-11-08 11:56:21.644,3.144674,49.998917,1.86,5.750173,157230.294318,0.0007,5.750173,0.0,1.86,0.0,1.24
1,2,CCCV_Chg,2025-11-08 11:56:22.647,3.145325,49.999028,1.874,5.794298,157263.192744,0.0007,5.794298,0.0,1.874,0.0,1.2493333333333334
1,2,CCCV_Chg,2025-11-08 11:56:23.648,3.145943,49.998924,1.888,5.837996,157293.764965,0.0007,5.837996,0.0,1.888,0.0,1.2586666666666666
1,2,CCCV_Chg,2025-11-08 11:56:24.648,3.146571,49.999028,1.902,5.881711,157325.491533,0.0007,5.881711,0.0,1.902,0.0,1.268
1,2,CCCV_Chg,2025-11-08 11:56:25.602,3.147191,49.999062,1.916,5.924971,157356.597935,0.0007,5.924970999999999,0.0,1.916,0.0,1.2773333333333332
1,2,CCCV_Chg,2025-11-08 11:56:26.601,3.147818,49.998853,1.93,5.968667,157387.289453,0.0007,5.968667,0.0,1.93,0.0,1.2866666666666666
